processed 1 of 11 files
processed 11 of 11 files
         35593831 function calls (35376764 primitive calls) in 30.630 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.008    0.008 platform.py:3(<module>)
        2    0.000    0.000    0.008    0.004 utils.py:5(<module>)
       22    0.000    0.000    0.008    0.000 language.py:474(add_factory)
        2    0.000    0.000    0.008    0.004 util.py:625(load_config)
      132    0.000    0.000    0.007    0.000 codecs.py:319(decode)
        1    0.000    0.000    0.007    0.007 util.py:318(get_lang_class)
        2    0.000    0.000    0.007    0.004 pickle.py:1(<module>)
    33616    0.007    0.000    0.007    0.000 lex_attrs.py:73(is_right_punct)
      277    0.007    0.000    0.007    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.007    0.007 defchararray.py:1(<module>)
        3    0.000    0.000    0.007    0.002 datetimes.py:1(<module>)
        1    0.000    0.000    0.007    0.007 cupy_ops.py:1(<module>)
      423    0.001    0.000    0.007    0.000 composer.py:147(compose_scalar_node)
        1    0.000    0.000    0.007    0.007 pyparsing.py:6398(pyparsing_common)
      154    0.000    0.000    0.007    0.000 base.py:6280(ensure_index)
     2705    0.002    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1337(_path_importer_cache)
     2444    0.001    0.000    0.007    0.000 enum.py:358(__call__)
        1    0.000    0.000    0.007    0.007 printer.py:2(<module>)
    67240    0.007    0.000    0.007    0.000 vocab.pyx:86(__get__)
     2618    0.006    0.000    0.007    0.000 <frozen importlib._bootstrap>:87(acquire)
      273    0.000    0.000    0.007    0.000 pathlib.py:1236(open)
      900    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1077(path_stats)
    33616    0.007    0.000    0.007    0.000 {method 'islower' of 'str' objects}
    33616    0.007    0.000    0.007    0.000 lex_attrs.py:149(prefix)
       11    0.002    0.000    0.007    0.001 utf_8_sig.py:54(_buffer_decode)
       44    0.000    0.000    0.006    0.000 blocks.py:2037(to_native_types)
     2784    0.006    0.000    0.006    0.000 tokenizer.pyx:208(_flush_cache)
       43    0.002    0.000    0.006    0.000 enum.py:179(__new__)
    18683    0.004    0.000    0.006    0.000 sre_parse.py:249(match)
        1    0.000    0.000    0.006    0.006 corpus.py:1(<module>)
       66    0.000    0.000    0.006    0.000 series.py:2916(_construct_result)
        1    0.000    0.000    0.006    0.006 series.py:1(<module>)
     3630    0.006    0.000    0.006    0.000 {built-in method __new__ of type object at 0x56419422c300}
      154    0.006    0.000    0.006    0.000 {method 'astype' of 'numpy.ndarray' objects}
       11    0.000    0.000    0.006    0.001 _decorators.py:322(wrapper)
       11    0.000    0.000    0.006    0.001 frame.py:4911(rename)
2287/1671    0.002    0.000    0.006    0.000 configparser.py:765(get)
       15    0.000    0.000    0.006    0.000 dataclasses.py:998(dataclass)
     9265    0.004    0.000    0.006    0.000 typing.py:655(_is_dunder)
       15    0.000    0.000    0.006    0.000 dataclasses.py:1012(wrap)
       15    0.000    0.000    0.006    0.000 dataclasses.py:809(_process_class)
        1    0.000    0.000    0.006    0.006 cookiejar.py:1(<module>)
       11    0.000    0.000    0.006    0.001 generic.py:990(rename)
        1    0.000    0.000    0.006    0.006 augment.py:1(<module>)
        1    0.000    0.000    0.006    0.006 _base.py:1(<module>)
        1    0.000    0.000    0.006    0.006 parser.py:5(<module>)
      708    0.000    0.000    0.006    0.000 compute.py:135(<genexpr>)
        1    0.000    0.000    0.006    0.006 mbcsgroupprober.py:30(<module>)
       33    0.000    0.000    0.006    0.000 arraylike.py:106(__mul__)
        1    0.000    0.000    0.006    0.006 npyio.py:284(load)
     2001    0.001    0.000    0.006    0.000 typing.py:463(<genexpr>)
     1803    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
       11    0.000    0.000    0.006    0.001 collocate_single_text.py:36(flatten_list)
       11    0.006    0.001    0.006    0.001 collocate_single_text.py:37(<listcomp>)
        1    0.000    0.000    0.006    0.006 format.py:699(read_array)
      132    0.006    0.000    0.006    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.006    0.006 specifiers.py:317(Specifier)
        1    0.000    0.000    0.006    0.006 feedparser.py:5(<module>)
        1    0.000    0.000    0.006    0.006 config.py:734(fill)
     1087    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1500(_get_spec)
      580    0.001    0.000    0.006    0.000 pathlib.py:672(_parse_args)
        1    0.000    0.000    0.005    0.005 nodes.py:1(<module>)
        1    0.000    0.000    0.005    0.005 format.py:570(_read_array_header)
     2929    0.002    0.000    0.005    0.000 composer.py:40(parser)
      210    0.001    0.000    0.005    0.000 sre_compile.py:536(_compile_info)
      826    0.000    0.000    0.005    0.000 _decorators.py:387(<genexpr>)
      999    0.005    0.000    0.005    0.000 {method '__exit__' of '_io._IOBase' objects}
        1    0.000    0.000    0.005    0.005 format.py:535(_filter_header)
      285    0.001    0.000    0.005    0.000 pathlib.py:1069(__new__)
       11    0.000    0.000    0.005    0.000 collocate_single_text.py:77(<listcomp>)
     7840    0.004    0.000    0.005    0.000 parser.py:121(scanner)
        4    0.000    0.000    0.005    0.001 ops.py:1(<module>)
      198    0.000    0.000    0.005    0.000 abc.py:105(__new__)
       21    0.000    0.000    0.005    0.000 tokenize.py:429(_tokenize)
    15133    0.004    0.000    0.005    0.000 sre_parse.py:172(append)
    94866    0.005    0.000    0.005    0.000 doc.pyx:489(__len__)
        1    0.000    0.000    0.005    0.005 ewm.py:1(<module>)
        1    0.000    0.000    0.005    0.005 hashing.py:1(<module>)
      120    0.000    0.000    0.005    0.000 parser.py:599(parse_block_mapping_first_key)
       19    0.000    0.000    0.005    0.000 tokenize.py:98(_compile)
    11009    0.002    0.000    0.005    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.005    0.005 cyaml.py:3(<module>)
      191    0.000    0.000    0.005    0.000 typing.py:899(__getitem__)
     1581    0.001    0.000    0.005    0.000 collocate_single_text.py:29(get_window)
        1    0.000    0.000    0.005    0.005 language.py:2023(<lambda>)
        1    0.000    0.000    0.005    0.005 ssl.py:4(<module>)
        1    0.000    0.000    0.005    0.005 metadata.py:1(<module>)
        1    0.000    0.000    0.005    0.005 __init__.py:15(<module>)
        1    0.000    0.000    0.005    0.005 defmatrix.py:1(<module>)
       13    0.000    0.000    0.005    0.000 enum.py:528(_convert_)
     2618    0.004    0.000    0.005    0.000 <frozen importlib._bootstrap>:112(release)
     3139    0.001    0.000    0.005    0.000 typing.py:128(_type_convert)
     1224    0.000    0.000    0.005    0.000 _collections_abc.py:848(__iter__)
       43    0.002    0.000    0.005    0.000 __init__.py:345(namedtuple)
      259    0.000    0.000    0.005    0.000 metadata.py:417(joinpath)
       20    0.000    0.000    0.005    0.000 enum.py:475(_create_)
        3    0.000    0.000    0.005    0.002 request.py:1(<module>)
    33616    0.005    0.000    0.005    0.000 {method 'istitle' of 'str' objects}
        3    0.000    0.000    0.005    0.002 accessor.py:1(<module>)
      285    0.000    0.000    0.005    0.000 pathlib.py:692(_from_parts)
    33616    0.005    0.000    0.005    0.000 {method 'isspace' of 'str' objects}
        1    0.000    0.000    0.005    0.005 lexer.py:1(<module>)
      121    0.005    0.000    0.005    0.000 {built-in method posix.listdir}
      110    0.003    0.000    0.005    0.000 {pandas._libs.lib.maybe_convert_objects}
        6    0.000    0.000    0.005    0.001 utils.py:1(<module>)
      286    0.001    0.000    0.005    0.000 overrides.py:89(verify_matching_signatures)
      695    0.002    0.000    0.004    0.000 scanner.py:858(scan_to_next_token)
        1    0.000    0.000    0.004    0.004 files.py:10(<module>)
        1    0.000    0.000    0.004    0.004 _pickle_api.py:1(<module>)
        1    0.000    0.000    0.004    0.004 groupby.py:1(<module>)
      187    0.001    0.000    0.004    0.000 blocks.py:1926(new_block)
       11    0.004    0.000    0.004    0.000 {pandas._libs.writers.write_csv_rows}
        1    0.000    0.000    0.004    0.004 context.py:1(<module>)
      105    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1324(_path_hooks)
     1370    0.003    0.000    0.004    0.000 inspect.py:1876(_signature_is_functionlike)
        1    0.000    0.000    0.004    0.004 secrets.py:1(<module>)
        6    0.000    0.000    0.004    0.001 common.py:1(<module>)
     1692    0.001    0.000    0.004    0.000 <__array_function__ internals>:2(concatenate)
        2    0.000    0.000    0.004    0.002 textcat.py:1(<module>)
      600    0.002    0.000    0.004    0.000 configparser.py:1243(__init__)
      543    0.001    0.000    0.004    0.000 resolver.py:368(resolve)
      761    0.001    0.000    0.004    0.000 _dict_proxies.py:22(__init__)
     1934    0.002    0.000    0.004    0.000 inspect.py:2515(__init__)
        1    0.000    0.000    0.004    0.004 _policybase.py:1(<module>)
     1373    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:160(__exit__)
    33618    0.004    0.000    0.004    0.000 lex_attrs.py:185(get_lang)
       22    0.000    0.000    0.004    0.000 generic.py:2029(__array_ufunc__)
     1448    0.001    0.000    0.004    0.000 scanner.py:179(peek_token)
        2    0.000    0.000    0.004    0.002 methods.py:46(add_flex_arithmetic_methods)
        1    0.000    0.000    0.004    0.004 util.py:1097(compile_prefix_regex)
        1    0.000    0.000    0.004    0.004 subprocess.py:10(<module>)
        1    0.000    0.000    0.004    0.004 generic.py:191(NDFrame)
       33    0.000    0.000    0.004    0.000 base.py:5705(_maybe_cast_listlike_indexer)
        1    0.000    0.000    0.004    0.004 linalg.py:1(<module>)
        1    0.000    0.000    0.004    0.004 sbcsgroupprober.py:29(<module>)
        1    0.000    0.000    0.004    0.004 main.py:1(<module>)
       22    0.001    0.000    0.004    0.000 arraylike.py:234(array_ufunc)
      470    0.001    0.000    0.004    0.000 copy.py:258(_reconstruct)
        2    0.000    0.000    0.004    0.002 methods.py:71(_create_methods)
     8790    0.004    0.000    0.004    0.000 scanner.py:343(stale_possible_simple_keys)
       33    0.000    0.000    0.004    0.000 frame.py:3418(__getitem__)
        1    0.000    0.000    0.004    0.004 lookups.py:297(from_disk)
      295    0.001    0.000    0.004    0.000 typing.py:870(__getitem__)
        1    0.000    0.000    0.004    0.004 datetime.py:1(<module>)
        1    0.000    0.000    0.004    0.004 cloudpickle.py:1(<module>)
        1    0.000    0.000    0.004    0.004 lookups.py:267(from_bytes)
        1    0.000    0.000    0.004    0.004 defaults.py:1(<module>)
     2833    0.004    0.000    0.004    0.000 reader.py:167(forward)
        2    0.000    0.000    0.004    0.002 constructor.py:3(<module>)
      423    0.002    0.000    0.004    0.000 scanner.py:1616(scan_plain_spaces)
     3750    0.003    0.000    0.004    0.000 doc.pyx:405(has_annotation)
       22    0.000    0.000    0.004    0.000 arraylike.py:114(__truediv__)
      581    0.002    0.000    0.004    0.000 pathlib.py:64(parse_parts)
       45    0.000    0.000    0.004    0.000 dataclasses.py:377(_create_fn)
      961    0.003    0.000    0.004    0.000 inspect.py:2798(__init__)
      704    0.001    0.000    0.004    0.000 configparser.py:1255(__getitem__)
       11    0.000    0.000    0.004    0.000 construction.py:688(_get_axes)
        1    0.000    0.000    0.004    0.004 version.py:5(<module>)
      273    0.000    0.000    0.003    0.000 pathlib.py:1108(_opener)
        1    0.000    0.000    0.003    0.003 group.py:10(<module>)
     1422    0.002    0.000    0.003    0.000 typing.py:189(_collect_type_vars)
        1    0.000    0.000    0.003    0.003 reduction.py:10(<module>)
      105    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1556(_fill_cache)
        1    0.000    0.000    0.003    0.003 _json_api.py:1(<module>)
    12812    0.003    0.000    0.003    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.003    0.003 eval.py:1(<module>)
        1    0.000    0.000    0.003    0.003 frame.py:456(DataFrame)
     4345    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:398(parent)
        1    0.000    0.000    0.003    0.003 morphologizer.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_morphologizer(void))
       33    0.000    0.000    0.003    0.000 frame.py:3871(_get_item_cache)
     2542    0.001    0.000    0.003    0.000 abc.py:117(__instancecheck__)
        1    0.000    0.000    0.003    0.003 dep_parser.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_dep_parser(void))
     2930    0.002    0.000    0.003    0.000 main.py:208(parser)
      273    0.003    0.000    0.003    0.000 {built-in method posix.open}
     1087    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:696(spec_from_file_location)
        1    0.000    0.000    0.003    0.003 loggers.py:1(<module>)
    12237    0.002    0.000    0.003    0.000 scanner.py:86(flow_level)
       22    0.000    0.000    0.003    0.000 base.py:1262(_format_native_types)
       18    0.000    0.000    0.003    0.000 config.py:310(copy)
        1    0.000    0.000    0.003    0.003 engines.py:1(<module>)
      287    0.000    0.000    0.003    0.000 typing.py:522(__init__)
        1    0.000    0.000    0.003    0.003 pathlib.py:1(<module>)
      589    0.001    0.000    0.003    0.000 typing.py:230(_remove_dups_flatten)
  1805/55    0.001    0.000    0.003    0.000 copy.py:128(deepcopy)
        1    0.000    0.000    0.003    0.003 sjisprober.py:28(<module>)
        1    0.001    0.001    0.003    0.003 util.py:1152(update_exc)
        1    0.000    0.000    0.003    0.003 constructor.py:119(construct_document)
        1    0.001    0.001    0.003    0.003 packages.py:1(<module>)
      900    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:560(_classify_pyc)
     2747    0.003    0.000    0.003    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.003    0.003 filters.py:1(<module>)
      761    0.001    0.000    0.003    0.000 __init__.py:1043(__init__)
       12    0.000    0.000    0.003    0.000 pyparsing.py:5120(__init__)
        1    0.000    0.000    0.003    0.003 lookups.py:64(__init__)
      271    0.001    0.000    0.003    0.000 scanner.py:624(fetch_value)
  240/121    0.000    0.000    0.003    0.000 constructor.py:745(construct_yaml_map)
     1629    0.001    0.000    0.003    0.000 composer.py:47(resolver)
    10558    0.003    0.000    0.003    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.003    0.003 __init__.py:17(<module>)
        1    0.001    0.001    0.003    0.003 {method 'update' of 'collections.OrderedDict' objects}
       88    0.000    0.000    0.003    0.000 base.py:6398(_maybe_cast_data_without_dtype)
      616    0.001    0.000    0.003    0.000 _inspect.py:96(getargspec)
     2560    0.002    0.000    0.003    0.000 main.py:248(resolver)
    35/10    0.000    0.000    0.003    0.000 pyparsing.py:4466(leaveWhitespace)
      120    0.000    0.000    0.003    0.000 constructor.py:451(construct_mapping)
        1    0.000    0.000    0.003    0.003 socket.py:4(<module>)
      452    0.000    0.000    0.003    0.000 pyparsing.py:1423(copy)
     9589    0.002    0.000    0.003    0.000 sre_parse.py:160(__len__)
      110    0.000    0.000    0.003    0.000 missing.py:61(isna)
