         8045514 function calls (7978869 primitive calls) in 9.627 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 _common.py:1(<module>)
       16    0.000    0.000    0.000    0.000 __init__.py:19(_simple_escaping_wrapper)
        1    0.000    0.000    0.000    0.000 models.py:116(TyperInfo)
        1    0.000    0.000    0.000    0.000 schemas.py:355(ConfigSchemaPretrain)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1608(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 langhebrewmodel.py:4(<module>)
      116    0.000    0.000    0.000    0.000 constructor.py:93(resolver)
       67    0.000    0.000    0.000    0.000 base.py:6382(maybe_extract_name)
        1    0.000    0.000    0.000    0.000 debug_model.py:1(<module>)
        1    0.000    0.000    0.000    0.000 configparser.py:448(ExtendedInterpolation)
        6    0.000    0.000    0.000    0.000 enum.py:1017(_decompose)
        1    0.000    0.000    0.000    0.000 api.py:113(_get_combined_index)
      878    0.000    0.000    0.000    0.000 typing.py:200(<listcomp>)
        1    0.000    0.000    0.000    0.000 pipe_analysis.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arraylike.py:23(OpsMixin)
        1    0.000    0.000    0.000    0.000 decorators.py:1(<module>)
        2    0.000    0.000    0.000    0.000 nodes.py:3(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:381(fill)
        1    0.000    0.000    0.000    0.000 exceptions.py:18(TemplateNotFound)
        1    0.000    0.000    0.000    0.000 numbers.py:4(<module>)
       60    0.000    0.000    0.000    0.000 inspect.py:2581(replace)
        1    0.000    0.000    0.000    0.000 _serialize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 init_pipeline.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typing.py:390(ClassVar)
        3    0.000    0.000    0.000    0.000 expr.py:281(disallowed)
        2    0.000    0.000    0.000    0.000 base.py:5529(_transform_index)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
      899    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:841(create_module)
        1    0.000    0.000    0.000    0.000 configparser.py:1310(ConverterMapping)
     1125    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      316    0.000    0.000    0.000    0.000 overrides.py:141(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 langthaimodel.py:4(<module>)
       89    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        2    0.000    0.000    0.000    0.000 blocks.py:572(astype)
      125    0.000    0.000    0.000    0.000 config.py:983(<listcomp>)
        1    0.000    0.000    0.000    0.000 _ext_type.py:1(<module>)
      900    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1031(get_filename)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        5    0.000    0.000    0.000    0.000 decoder.py:332(decode)
       10    0.000    0.000    0.000    0.000 __init__.py:336(__init__)
       18    0.000    0.000    0.000    0.000 metadata.py:493(<genexpr>)
        1    0.000    0.000    0.000    0.000 _param_server.py:10(ParamServer)
        1    0.000    0.000    0.000    0.000 with_reshape.py:1(<module>)
    22/18    0.000    0.000    0.000    0.000 typing.py:776(__repr__)
        1    0.000    0.000    0.000    0.000 align.py:1(<module>)
       24    0.000    0.000    0.000    0.000 config.py:96(_get_single_key)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:77(_PassArg)
        1    0.000    0.000    0.000    0.000 pytables.py:4729(AppendableMultiFrameTable)
        1    0.000    0.000    0.000    0.000 pytorchwrapper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dtypes.py:807(PeriodDtype)
      120    0.000    0.000    0.000    0.000 nodes.py:92(__init__)
        2    0.000    0.000    0.000    0.000 common.py:940(_is_binary_mode)
        1    0.000    0.000    0.000    0.000 idtracking.py:30(Symbols)
        1    0.000    0.000    0.000    0.000 period.py:95(PeriodArray)
       40    0.000    0.000    0.000    0.000 common.py:569(<genexpr>)
      404    0.000    0.000    0.000    0.000 pyparsing.py:3882(<genexpr>)
        2    0.000    0.000    0.000    0.000 textwrap.py:356(fill)
       20    0.000    0.000    0.000    0.000 numerictypes.py:575(_can_coerce_all)
        2    0.000    0.000    0.000    0.000 tagger.py:9(build_tagger_model)
        2    0.000    0.000    0.000    0.000 arraylike.py:318(reconstruct)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(append)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5329(delimitedList)
       36    0.000    0.000    0.000    0.000 docstrings.py:7(make_flex_doc)
        1    0.000    0.000    0.000    0.000 core.py:1140(Command)
       43    0.000    0.000    0.000    0.000 enum.py:561(_check_for_existing_members)
      200    0.000    0.000    0.000    0.000 _collections_abc.py:778(items)
        1    0.000    0.000    0.000    0.000 extension.py:221(ExtensionIndex)
      171    0.000    0.000    0.000    0.000 {function Table.__contains__ at 0x7f15b0514670}
       28    0.000    0.000    0.000    0.000 util.py:174(has)
       20    0.000    0.000    0.000    0.000 zipfile.py:2168(<genexpr>)
        2    0.000    0.000    0.000    0.000 textwrap.py:342(wrap)
        1    0.000    0.000    0.000    0.000 period.py:80(PeriodIndex)
       62    0.000    0.000    0.000    0.000 base.py:263(is_dtype)
       68    0.000    0.000    0.000    0.000 status_codes.py:114(doc)
       75    0.000    0.000    0.000    0.000 __init__.py:42(__contains__)
       40    0.000    0.000    0.000    0.000 common.py:190(is_sparse)
        1    0.000    0.000    0.000    0.000 main.py:400(get_constructor_parser)
      543    0.000    0.000    0.000    0.000 resolver.py:226(descend_resolver)
        1    0.000    0.000    0.000    0.000 bccache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 masked.py:105(BaseMaskedArray)
        1    0.000    0.000    0.000    0.000 loaders.py:151(FileSystemLoader)
    41/26    0.000    0.000    0.000    0.000 typing.py:168(_type_repr)
        2    0.000    0.000    0.000    0.000 clone.py:1(<module>)
      114    0.000    0.000    0.000    0.000 config.py:990(<listcomp>)
      840    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1472(<genexpr>)
        1    0.000    0.000    0.000    0.000 categorical.py:247(Categorical)
        1    0.000    0.000    0.000    0.000 csvs.py:1(<module>)
      710    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 specifiers.py:638(SpecifierSet)
        1    0.000    0.000    0.000    0.000 __init__.py:274(load)
        1    0.000    0.000    0.000    0.000 cp437.py:1(<module>)
      739    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      6/5    0.000    0.000    0.000    0.000 pyparsing.py:4847(parseImpl)
        2    0.000    0.000    0.000    0.000 managers.py:1739(create_block_manager_from_blocks)
       11    0.000    0.000    0.000    0.000 async_utils.py:12(decorator)
        1    0.000    0.000    0.000    0.000 with_list.py:1(<module>)
      684    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 lexer.py:469(Lexer)
      120    0.000    0.000    0.000    0.000 constructor.py:377(flatten_mapping)
        1    0.000    0.000    0.000    0.000 doc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:737(StataMissingValue)
       25    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
        1    0.000    0.000    0.000    0.000 floating.py:1(<module>)
        3    0.000    0.000    0.000    0.000 base.py:4729(equals)
      107    0.000    0.000    0.000    0.000 {method 'get_function' of 'pyarrow._compute.FunctionRegistry' objects}
      125    0.000    0.000    0.000    0.000 common.py:1578(_is_dtype_type)
        2    0.000    0.000    0.000    0.000 numeric.py:211(astype)
      119    0.000    0.000    0.000    0.000 extension.py:47(inherit_from_data)
       20    0.000    0.000    0.000    0.000 compiler.py:43(optimizeconst)
        1    0.000    0.000    0.000    0.000 cookies.py:3(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method h5py._conv.register_converters}
        6    0.000    0.000    0.000    0.000 base.py:3516(_check_indexing_method)
       47    0.000    0.000    0.000    0.000 ipaddress.py:535(_split_addr_prefix)
        1    0.000    0.000    0.000    0.000 remap_ids.py:1(<module>)
     1244    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 extract_spans.py:1(<module>)
       28    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
        1    0.000    0.000    0.000    0.000 numeric.py:82(NumericIndex)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:29(<module>)
        3    0.000    0.000    0.000    0.000 _decorators.py:321(decorate)
       24    0.000    0.000    0.000    0.000 base.py:425(find)
        2    0.000    0.000    0.000    0.000 specifiers.py:745(__contains__)
       28    0.000    0.000    0.000    0.000 inspect.py:1233(formatannotation)
       22    0.000    0.000    0.000    0.000 _dtype.py:321(_name_get)
        6    0.000    0.000    0.000    0.000 base.py:3488(_get_indexer)
        4    0.000    0.000    0.000    0.000 getlimits.py:415(_init)
        2    0.000    0.000    0.000    0.000 specifiers.py:748(contains)
       15    0.000    0.000    0.000    0.000 array_getitem.py:29(ints_getitem)
      218    0.000    0.000    0.000    0.000 configparser.py:1169(_validate_value_types)
        1    0.000    0.000    0.000    0.000 tok2vec.py:33(Tok2Vec)
      165    0.000    0.000    0.000    0.000 __init__.py:63(register)
      271    0.000    0.000    0.000    0.000 scanner.py:430(add_indent)
        6    0.000    0.000    0.000    0.000 pathlib.py:1121(cwd)
       11    0.000    0.000    0.000    0.000 pyparsing.py:4672(__init__)
        1    0.000    0.000    0.000    0.000 bidirectional.py:1(<module>)
     1423    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 compat.py:5(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2514(extend_all)
        2    0.000    0.000    0.000    0.000 util.py:713(is_unconstrained_version)
      173    0.000    0.000    0.000    0.000 pyparsing.py:2587(__eq__)
        1    0.000    0.000    0.000    0.000 rolling.py:750(Window)
        6    0.000    0.000    0.000    0.000 gettext.py:211(_expand_lang)
        1    0.000    0.000    0.000    0.000 multi_task.py:1(<module>)
       41    0.000    0.000    0.000    0.000 common.py:1230(is_float_dtype)
       17    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       12    0.000    0.000    0.000    0.000 expressions.py:223(evaluate)
        1    0.000    0.000    0.000    0.000 common.py:124(is_url)
      172    0.000    0.000    0.000    0.000 configparser.py:459(before_set)
        1    0.000    0.000    0.000    0.000 list2ragged.py:1(<module>)
        2    0.000    0.000    0.000    0.000 scalarfloat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 schemas.py:391(ConfigSchema)
        2    0.000    0.000    0.000    0.000 scalarbool.py:3(<module>)
        1    0.000    0.000    0.000    0.000 csvs.py:48(__init__)
       39    0.000    0.000    0.000    0.000 base.py:605(_simple_new)
      5/4    0.000    0.000    0.000    0.000 typing.py:850(__repr__)
       18    0.000    0.000    0.000    0.000 _ufunc_config.py:434(__exit__)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
      543    0.000    0.000    0.000    0.000 parser.py:149(peek_event)
      543    0.000    0.000    0.000    0.000 resolver.py:251(ascend_resolver)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
        6    0.000    0.000    0.000    0.000 specifiers.py:775(<genexpr>)
      265    0.000    0.000    0.000    0.000 typing.py:335(__repr__)
        1    0.000    0.000    0.000    0.000 tz.py:1552(__call__)
      190    0.000    0.000    0.000    0.000 _param_server.py:17(__init__)
       12    0.000    0.000    0.000    0.000 function_base.py:4762(append)
        2    0.000    0.000    0.000    0.000 base.py:877(astype)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:96(TimedeltaArray)
      196    0.000    0.000    0.000    0.000 config.py:208(<lambda>)
        1    0.000    0.000    0.000    0.000 ragged2list.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:223(_TLSMessageType)
      474    0.000    0.000    0.000    0.000 pyparsing.py:2545(__str__)
       72    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       56    0.000    0.000    0.000    0.000 common.py:1718(validate_all_hashable)
        1    0.000    0.000    0.000    0.000 types.py:350(Ints1d)
      165    0.000    0.000    0.000    0.000 __init__.py:211(_set)
        4    0.000    0.000    0.000    0.000 specifiers.py:186(contains)
        1    0.000    0.000    0.000    0.000 contextlib.py:76(inner)
        1    0.000    0.000    0.000    0.000 featureextractor.py:1(<module>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2176(__radd__)
        1    0.000    0.000    0.000    0.000 remote_storage.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:103(_safe_realpath)
        1    0.000    0.000    0.000    0.000 parametricattention.py:1(<module>)
        2    0.000    0.000    0.000    0.000 serializer.py:3(<module>)
        1    0.000    0.000    0.000    0.000 entity_linker.py:117(EntityLinker)
       22    0.000    0.000    0.000    0.000 pyparsing.py:3339(parseImpl)
        1    0.000    0.000    0.000    0.000 with_debug.py:1(<module>)
      226    0.000    0.000    0.000    0.000 <frozen zipimport>:312(_is_dir)
       54    0.000    0.000    0.000    0.000 zipfile.py:2125(_ancestry)
      302    0.000    0.000    0.000    0.000 pathlib.py:102(join_parsed_parts)
        1    0.000    0.000    0.000    0.000 category.py:56(CategoricalIndex)
        5    0.000    0.000    0.000    0.000 decoder.py:343(raw_decode)
       21    0.000    0.000    0.000    0.000 encoder.py:182(encode)
    22/18    0.000    0.000    0.000    0.000 typing.py:781(<listcomp>)
