processed 1 of 11 files
processed 11 of 11 files
         35169196 function calls (34952123 primitive calls) in 36.515 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        1    0.000    0.000    0.000    0.000 argparse.py:1824(parse_known_args)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 types.py:22(ParamType)
        1    0.000    0.000    0.000    0.000 _retokenize.pyx:1(__Pyx_PyMODINIT_FUNC PyInit__retokenize(void))
      210    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 config.py:531(ConfigValidationError)
        1    0.000    0.000    0.000    0.000 events.py:3(<module>)
        1    0.000    0.000    0.000    0.000 pipe.pyx:145(deserialize_config)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
      120    0.000    0.000    0.000    0.000 constructor.py:377(flatten_mapping)
        1    0.000    0.000    0.000    0.000 stata.py:737(StataMissingValue)
        1    0.000    0.000    0.000    0.000 _musllinux.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:921(ArgsKwargs)
        1    0.000    0.000    0.000    0.000 configparser.py:522(LegacyInterpolation)
        1    0.000    0.000    0.000    0.000 with_reshape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reshape.py:1(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:336(_split_chunks)
        1    0.000    0.000    0.000    0.000 schemas.py:374(ConfigSchemaInit)
       44    0.000    0.000    0.000    0.000 typing.py:948(__hash__)
      899    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:841(create_module)
      3/2    0.000    0.000    0.000    0.000 posixpath.py:396(_joinrealpath)
        1    0.000    0.000    0.000    0.000 masked.py:105(BaseMaskedArray)
      900    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1031(get_filename)
        1    0.000    0.000    0.000    0.000 excel.py:422(ExcelFormatter)
       44    0.000    0.000    0.000    0.000 util.py:1395(dot_to_dict)
        1    0.000    0.000    0.000    0.000 tz.py:1552(__call__)
        6    0.000    0.000    0.000    0.000 enum.py:938(_create_pseudo_member_)
       66    0.000    0.000    0.000    0.000 dispatch.py:11(should_extension_dispatch)
        6    0.000    0.000    0.000    0.000 specifiers.py:775(<genexpr>)
        1    0.000    0.000    0.000    0.000 models.py:116(TyperInfo)
       33    0.000    0.000    0.000    0.000 base.py:6445(unpack_nested_dtype)
      269    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 _xlwt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1175(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 arraylike.py:23(OpsMixin)
        1    0.000    0.000    0.000    0.000 language.py:60(BaseDefaults)
      107    0.000    0.000    0.000    0.000 {method 'get_function' of 'pyarrow._compute.FunctionRegistry' objects}
        1    0.000    0.000    0.000    0.000 decorators.py:1(<module>)
      140    0.000    0.000    0.000    0.000 __init__.py:52(__call__)
        1    0.000    0.000    0.000    0.000 schemas.py:456(ProjectConfigSchema)
        1    0.000    0.000    0.000    0.000 timedeltas.py:96(TimedeltaArray)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 schemas.py:157(TokenPatternString)
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:2270(makeOptionalList)
        1    0.000    0.000    0.000    0.000 attrs.py:10(<module>)
       88    0.000    0.000    0.000    0.000 construction.py:781(is_empty_data)
        1    0.000    0.000    0.000    0.000 cp437.py:1(<module>)
      365    0.000    0.000    0.000    0.000 inspect.py:2847(<genexpr>)
       33    0.000    0.000    0.000    0.000 csvs.py:166(_number_format)
        4    0.000    0.000    0.000    0.000 specifiers.py:186(contains)
        1    0.000    0.000    0.000    0.000 events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runtime.py:155(Context)
        2    0.000    0.000    0.000    0.000 textwrap.py:233(_wrap_chunks)
      163    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 process.py:10(<module>)
     1162    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        7    0.000    0.000    0.000    0.000 _decorators.py:165(_deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runtime.py:438(LoopContext)
      418    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 argparse.py:1863(_parse_known_args)
        1    0.000    0.000    0.000    0.000 textcat.py:126(TextCategorizer)
       33    0.000    0.000    0.000    0.000 functools.py:816(dispatch)
        1    0.000    0.000    0.000    0.000 with_list.py:1(<module>)
        1    0.000    0.000    0.000    0.000 language.py:203(meta)
       15    0.000    0.000    0.000    0.000 dataclasses.py:358(_recursive_repr)
      145    0.000    0.000    0.000    0.000 config.py:547(_select_options)
        1    0.000    0.000    0.000    0.000 ty.py:11(TrainableComponent)
        1    0.000    0.000    0.000    0.000 csvs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:31(<module>)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1608(_ip_int_from_string)
        2    0.000    0.000    0.000    0.000 clone.py:1(<module>)
      218    0.000    0.000    0.000    0.000 configparser.py:1169(_validate_value_types)
       54    0.000    0.000    0.000    0.000 zipfile.py:2125(_ancestry)
        4    0.000    0.000    0.000    0.000 getlimits.py:382(__new__)
      172    0.000    0.000    0.000    0.000 configparser.py:459(before_set)
      840    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1472(<genexpr>)
     1244    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
      878    0.000    0.000    0.000    0.000 typing.py:200(<listcomp>)
        1    0.000    0.000    0.000    0.000 schemas.py:333(ConfigSchemaNlp)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typing.py:390(ClassVar)
      676    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 ssl.py:182(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 configparser.py:1310(ConverterMapping)
        5    0.000    0.000    0.000    0.000 decoder.py:332(decode)
       33    0.000    0.000    0.000    0.000 managers.py:477(<listcomp>)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
       16    0.000    0.000    0.000    0.000 config.py:919(_update_from_parsed)
      271    0.000    0.000    0.000    0.000 scanner.py:56(__init__)
      220    0.000    0.000    0.000    0.000 base.py:756(_reset_identity)
        1    0.000    0.000    0.000    0.000 langgreekmodel.py:4(<module>)
      200    0.000    0.000    0.000    0.000 _collections_abc.py:778(items)
       43    0.000    0.000    0.000    0.000 enum.py:561(_check_for_existing_members)
       44    0.000    0.000    0.000    0.000 fromnumeric.py:1718(ravel)
       52    0.000    0.000    0.000    0.000 pyparsing.py:3370(__str__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5329(delimitedList)
       66    0.000    0.000    0.000    0.000 array_ops.py:441(maybe_prepare_scalar_for_op)
       22    0.000    0.000    0.000    0.000 inspect.py:2599(__str__)
       33    0.000    0.000    0.000    0.000 blocks.py:2021(ensure_block_shape)
        1    0.000    0.000    0.000    0.000 tz.py:1590(nocache)
     1515    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
      231    0.000    0.000    0.000    0.000 common.py:1409(is_1d_only_ea_dtype)
        1    0.000    0.000    0.000    0.000 category.py:56(CategoricalIndex)
        1    0.000    0.000    0.000    0.000 types.py:537(Floats3d)
        1    0.000    0.000    0.000    0.000 cauchysimilarity.py:1(<module>)
        1    0.000    0.000    0.000    0.000 configparser.py:448(ExtendedInterpolation)
        1    0.000    0.000    0.000    0.000 tokenizer.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_tokenizer(void))
        1    0.000    0.000    0.000    0.000 langhebrewmodel.py:4(<module>)
        1    0.000    0.000    0.000    0.000 assets.py:1(<module>)
        2    0.000    0.000    0.000    0.000 nodes.py:3(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1976(MozillaCookieJar)
        1    0.000    0.000    0.000    0.000 runtime.py:635(AsyncLoopContext)
        1    0.000    0.000    0.000    0.000 langthaimodel.py:4(<module>)
      764    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 pathlib.py:476(_make_selector)
        1    0.000    0.000    0.000    0.000 __init__.py:274(load)
        1    0.000    0.000    0.000    0.000 core.py:1140(Command)
      153    0.000    0.000    0.000    0.000 doc.py:9(create_section_header)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:1(<module>)
  112/108    0.000    0.000    0.000    0.000 pyparsing.py:554(__init__)
        1    0.000    0.000    0.000    0.000 debug_model.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:17(where)
       22    0.000    0.000    0.000    0.000 base.py:2218(is_object)
        2    0.000    0.000    0.000    0.000 punctuation.py:1(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:160(_split)
       28    0.000    0.000    0.000    0.000 generic.py:102(generate_property)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
      231    0.000    0.000    0.000    0.000 base.py:794(__len__)
       98    0.000    0.000    0.000    0.000 model.py:370(_walk_bfs)
        1    0.000    0.000    0.000    0.000 _serialize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:54(filter)
      352    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_scalar}
       11    0.000    0.000    0.000    0.000 csvs.py:200(_need_to_save_header)
       22    0.000    0.000    0.000    0.000 generic.py:556(_get_axis)
        1    0.000    0.000    0.000    0.000 _beam_utils.pyx:1(__Pyx_PyMODINIT_FUNC PyInit__beam_utils(void))
       24    0.000    0.000    0.000    0.000 getlimits.py:514(__init__)
      143    0.000    0.000    0.000    0.000 construction.py:643(_sanitize_str_dtypes)
        1    0.000    0.000    0.000    0.000 pathlib.py:542(__init__)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ext_type.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tuplify.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6439(__new__)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3973(_setResultsName)
      165    0.000    0.000    0.000    0.000 __init__.py:63(register)
       22    0.000    0.000    0.000    0.000 common.py:196(all_none)
        1    0.000    0.000    0.000    0.000 with_flatten.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:428(Floats2d)
        6    0.000    0.000    0.000    0.000 enum.py:1017(_decompose)
        1    0.000    0.000    0.000    0.000 dataset.py:312(Dataset)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
      291    0.000    0.000    0.000    0.000 pathlib.py:102(join_parsed_parts)
       61    0.000    0.000    0.000    0.000 model.py:179(set_dim)
      120    0.000    0.000    0.000    0.000 nodes.py:92(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:314(compile_pattern)
       17    0.000    0.000    0.000    0.000 version.py:444(_cmpkey)
      734    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       30    0.000    0.000    0.000    0.000 getlimits.py:40(<lambda>)
       99    0.000    0.000    0.000    0.000 managers.py:1674(internal_values)
        4    0.000    0.000    0.000    0.000 specifiers.py:308(wrapped)
        1    0.000    0.000    0.000    0.000 string_.py:1(<module>)
       11    0.000    0.000    0.000    0.000 nanops.py:82(__call__)
       26    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
        1    0.000    0.000    0.000    0.000 contextlib.py:76(inner)
      231    0.000    0.000    0.000    0.000 _decorators.py:348(doc)
      543    0.000    0.000    0.000    0.000 resolver.py:226(descend_resolver)
       66    0.000    0.000    0.000    0.000 __init__.py:151(align_method_SERIES)
      607    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 pipe_analysis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:44(_compile_pattern)
        1    0.000    0.000    0.000    0.000 online.py:1(<module>)
       85    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method h5py._conv.register_converters}
       22    0.000    0.000    0.000    0.000 csvs.py:177(data_index)
        6    0.000    0.000    0.000    0.000 numeric.py:2514(extend_all)
      680    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      750    0.000    0.000    0.000    0.000 typing.py:1340(cast)
    22/18    0.000    0.000    0.000    0.000 typing.py:776(__repr__)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
      423    0.000    0.000    0.000    0.000 constructor.py:197(construct_scalar)
      404    0.000    0.000    0.000    0.000 pyparsing.py:3882(<genexpr>)
        1    0.000    0.000    0.000    0.000 language.py:245(config)
       11    0.000    0.000    0.000    0.000 construction.py:378(_check_values_indices_shape_match)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
       33    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(bincount)
       47    0.000    0.000    0.000    0.000 ipaddress.py:535(_split_addr_prefix)
