collocate,collocate_count,corpus_count,MI
drum,2,2,3.1167453539412406
coffin,1,3,1.5317828532200843
instance,1,8,0.11674535394124051
doctrine,1,4,1.1167453539412404
preacher,2,6,1.5317828532200843
dedicated,4,2,4.116745353941241
volume,4,4,3.1167453539412406
christian,1,13,-0.5836943641998515
hero,2,21,-0.2755720688375198
perceive,1,2,2.1167453539412406
cutts,2,3,2.531782853220084
permission,2,6,1.5317828532200843
violet,2,2,3.1167453539412406
turned,3,54,-1.053179647501072
wrist,1,1,3.1167453539412406
dimpled,1,2,2.1167453539412406
interrupted,3,7,1.8943529326047925
thread,1,2,2.1167453539412406
business,7,47,0.3695114243212071
point,2,29,-0.7412356411863315
recounted,1,2,2.1167453539412406
general,13,171,-0.6006674428035652
praises,1,5,0.794817259053878
particular,1,14,-0.6906095681163634
testimony,1,3,1.5317828532200843
widow,3,45,-0.7901452416672781
listened,4,11,1.657313735303943
interest,1,17,-0.9707174873090989
twice,5,21,1.0463560260498423
theme,1,3,1.5317828532200843
cry,3,36,-0.4682171467799157
gallantry,1,20,-1.2051827409461218
murderer,1,8,0.11674535394124051
unpunished,1,1,3.1167453539412406
saying,2,31,-0.8374509564456346
stateliness,1,1,3.1167453539412406
blame,2,3,2.531782853220084
counsel,3,12,1.1167453539412404
towards,8,85,-0.2926455821964612
speaks,1,3,1.5317828532200843
prove,3,5,2.379779759775034
obeying,1,1,3.1167453539412406
break,7,22,1.4646686573615473
whilst,1,52,-2.5836943641998515
horrid,7,19,1.6761727625552592
write,9,26,1.5862306372424608
new,4,90,-1.3751077423884341
comedy,1,13,-0.5836943641998515
appear,2,14,0.30939043188363646
wilt,1,5,0.794817259053878
river,2,25,-0.5271108358334843
matron,1,3,1.5317828532200843
uppermost,1,1,3.1167453539412406
even,12,94,0.1471190029847592
noble,3,48,-0.8832546460587594
britain,1,2,2.1167453539412406
france,4,26,0.4163056358001484
ireland,3,18,0.5317828532200842
iii,1,4,1.1167453539412404
knee,3,22,0.24227623602509946
saluting,1,9,-0.05317964750107186
declare,3,9,1.5317828532200843
guiltless,1,1,3.1167453539412406
full,2,35,-1.0125376630037262
disturb,2,7,1.3093904318836365
dying,5,29,0.5806924537010307
breath,3,5,2.379779759775034
shame,2,25,-0.5271108358334843
however,1,36,-2.0531796475010715
hardly,1,6,0.5317828532200842
return,3,51,-0.9707174873090989
fondly,2,14,0.30939043188363646
enemy,2,58,-1.7412356411863315
yourself,5,18,1.2687484473862902
madly,1,2,2.1167453539412406
honored,1,6,0.5317828532200842
positive,1,1,3.1167453539412406
duels,1,3,1.5317828532200843
canal,1,1,3.1167453539412406
bruges,1,6,0.5317828532200842
because,11,46,1.052615016521525
danced,3,3,3.1167453539412406
springbock,2,1,4.116745353941241
squeeze,1,1,3.1167453539412406
single,1,16,-0.8832546460587594
frighten,2,7,1.3093904318836365
comfortable,2,6,1.5317828532200843
director,1,10,-0.20518274094612185
moral,1,4,1.1167453539412404
jesuits,1,6,0.5317828532200842
wholesome,1,2,2.1167453539412406
errands,1,1,3.1167453539412406
view,3,7,1.8943529326047925
sore,1,1,3.1167453539412406
temptation,3,8,1.7017078546623967
cursed,3,8,1.7017078546623967
title,3,38,-0.5462196587811887
prospered,1,1,3.1167453539412406
paternal,1,3,1.5317828532200843
calculated,1,1,3.1167453539412406
means,4,28,0.30939043188363646
shilling,3,5,2.379779759775034
whose,7,114,-0.9087897381658971
twelve,1,16,-0.8832546460587594
respite,2,1,4.116745353941241
kept,4,59,-0.7658976954206008
win,3,16,0.7017078546623968
plunged,1,4,1.1167453539412404
debt,1,8,0.11674535394124051
dared,3,10,1.3797797597750343
blade,1,2,2.1167453539412406
neck,2,11,0.6573137353039432
medal,1,7,0.30939043188363646
blessed,7,20,1.6021721811114822
pope,3,8,1.7017078546623967
worn,3,12,1.1167453539412404
awful,1,19,-1.131182159502345
chair,2,39,-1.1686568649210078
v.,1,4,1.1167453539412404
vigo,1,11,-0.3426862646960568
bay,1,5,0.794817259053878
expedition,1,13,-0.5836943641998515
bravest,1,15,-0.7901452416672781
army,5,126,-1.5386064746713133
main,1,4,1.1167453539412404
chance,2,22,-0.3426862646960568
inspiration,1,1,3.1167453539412406
quarrels,1,7,0.30939043188363646
saving,3,6,2.1167453539412406
parasite,1,3,1.5317828532200843
furious,1,10,-0.20518274094612185
competitor,1,2,2.1167453539412406
tumbles,1,1,3.1167453539412406
cela,1,1,3.1167453539412406
c'est,1,2,2.1167453539412406
vu,1,1,3.1167453539412406
mon,1,11,-0.3426862646960568
cousin,19,73,1.1748483085048087
palette,1,1,3.1167453539412406
color,1,9,-0.05317964750107186
low,3,45,-0.7901452416672781
stately,2,10,0.794817259053878
bow,7,52,0.22366055785775257
charmed,2,15,0.20985475833272185
reddas,2,1,4.116745353941241
incolumem,2,1,4.116745353941241
precor,2,1,4.116745353941241
applied,1,5,0.794817259053878
gaditanian,1,1,3.1167453539412406
