collocate,collocate_count,corpus_count,MI
touched,1,25,1.8425449279904849
unselfish,1,3,4.901438617044053
different,2,69,1.3778766609870405
preston,2,264,-0.5579930015932437
want,1,167,-0.8973031747088425
write,1,61,0.5556637802023234
pull,1,5,4.164473022877847
myself,1,147,-0.7132712270711546
cry,1,32,1.4864011177652097
fail,2,4,5.48640111776521
trying,2,70,1.3571181008202433
felt,1,181,-1.0134447693179955
disturb,1,11,3.026969499127912
free,1,32,1.4864011177652097
grateful,1,15,2.579510522156691
excess,1,1,6.48640111776521
thankful,1,19,2.2384736043216242
able,1,43,1.0601363630631118
involves,1,2,5.48640111776521
perfect,1,21,2.094083694986449
except,1,29,1.6284201226376376
revenge,1,2,5.48640111776521
add,1,8,3.48640111776521
rage,1,5,4.164473022877847
disappointed,1,22,2.0269694991279126
uncle,1,31,1.5322048073783343
wishing,1,24,1.9014386170440531
'd,1,151,-0.7520036215598691
dull,1,32,1.4864011177652097
nice,1,30,1.5795105221566912
over,1,355,-1.985274096626835
ears,1,24,1.9014386170440531
aunt,1,11,3.026969499127912
something,1,193,-1.1060559195028705
relation,1,22,2.0269694991279126
conjecturing,1,3,4.901438617044053
rather,2,225,-0.3273800734518273
education,1,21,2.094083694986449
literature,1,5,4.164473022877847
shopkeeper,1,3,4.901438617044053
however,1,96,-0.0985613829559465
general,1,38,1.2384736043216242
intelligence,1,20,2.1644730228778473
reading,1,63,0.5091211942652932
boasted,1,2,5.48640111776521
consider,1,35,1.3571181008202433
enter,1,7,3.6790461957076053
proper,1,30,1.5795105221566912
sanction,1,5,4.164473022877847
extent,1,5,4.164473022877847
excitement,1,19,2.2384736043216242
gossip,2,30,2.579510522156691
spread,1,10,3.1644730228778473
agis,1,1,6.48640111776521
reproach,1,14,2.6790461957076057
shook,1,9,3.3164761163228973
wicked,1,7,3.6790461957076053
vex,1,3,4.901438617044053
talent,1,4,4.486401117765209
small,1,85,0.07701018162750792
details,1,33,1.4420069984067563
scarcely,1,27,1.7315136156017412
fair,1,22,2.0269694991279126
liked,1,85,0.07701018162750792
its,1,113,-0.3337778446499779
almost,2,179,0.0025853405009534235
spoken,1,65,0.4640333047367552
through,1,115,-0.3590889331791654
truth,1,81,0.14655111488058492
respect,1,38,1.2384736043216242
light,2,62,1.5322048073783343
grasp,1,4,4.486401117765209
became,1,50,0.842544927990485
instant,1,33,1.4420069984067563
treasure,1,5,4.164473022877847
returned,1,54,0.7315136156017412
got,1,167,-0.8973031747088425
hold,1,38,1.2384736043216242
addressed,1,21,2.094083694986449
attention,1,40,1.1644730228778473
neither,2,42,2.094083694986449
sorry,1,87,0.043457621916481344
chance,1,50,0.842544927990485
oppressive,1,4,4.486401117765209
colloquial,1,1,6.48640111776521
english,1,33,1.4420069984067563
innocent,1,23,1.962839161708197
sentences,1,11,3.026969499127912
submission,1,2,5.48640111776521
line,1,12,2.9014386170440534
soft,2,60,1.5795105221566912
nt,1,9,3.3164761163228973
faint,1,28,1.6790461957076057
consciousness,1,22,2.0269694991279126
exclusive,1,2,5.48640111776521
caresses,1,5,4.164473022877847
inarticulate,1,3,4.901438617044053
sounds,1,10,3.1644730228778473
twice,1,46,0.9628391617081968
half,1,153,-0.7709867249274421
mocking,1,2,5.48640111776521
hinder,1,1,6.48640111776521
ladies,1,89,0.010667686798811866
lvi,1,1,6.48640111776521
new,1,164,-0.8711508868528741
down,1,328,-1.8711508868528743
breakfast,1,34,1.3989382765148703
declaration,1,1,6.48640111776521
proposal,1,10,3.1644730228778473
marriage,1,97,-0.113511724421918
clear,1,42,1.0940836949864492
gift,1,4,4.486401117765209
fortune,1,21,2.094083694986449
innumerable,1,1,6.48640111776521
trials,1,4,4.486401117765209
disgraces,1,1,6.48640111776521
lassie,1,4,4.486401117765209
wench,1,2,5.48640111776521
forget,1,52,0.7859613996241175
foolish,1,24,1.9014386170440531
given,1,96,-0.0985613829559465
