collocate,collocate_count,corpus_count,MI
will,3,804,0.931485016869289
succeed,1,5,6.675646112439698
nevertheless,1,9,5.827649205884749
o,1,25,4.353718017552336
little,4,1152,0.827649205884749
short,1,117,2.1272094877436567
meanwhile,1,12,5.4126117066059045
leave,1,128,1.9975742073270613
i.,2,143,2.837702870548672
aye,2,42,4.605256784548301
returned,1,238,1.102756444019118
must,1,375,0.44682742194381825
learn,1,27,4.242686705163593
lighted,1,29,4.139593212199489
up,1,947,-0.8896464081413236
pleasantest,1,7,6.190219285269458
smile,1,78,2.712171988464813
repeated,1,44,3.538142588689764
tone,1,54,3.2426867051635933
word,1,128,1.9975742073270613
future,1,16,4.9975742073270615
whom,1,177,1.5299686572440638
poor,1,230,1.1520841563826862
boy,1,201,1.3465225161481327
accepted,1,14,5.190219285269458
me,3,2441,-0.6707198717329363
except,1,68,2.910111366076722
once,1,198,1.3682175872474518
please,1,80,2.675646112439699
see,1,530,-0.05227434212350013
shall,3,293,2.3877798536259696
give,3,199,2.9459120875045683
woman,1,313,0.7075553603944429
on,1,2078,-2.0234057315771503
surprise,1,44,3.538142588689764
kissed,1,28,4.190219285269457
him,1,2081,-2.0254870424082734
dried,1,10,5.675646112439699
showed,1,37,3.7881208416981114
written,1,52,3.2971344891859693
led,1,14,5.190219285269458
stood,1,95,2.427718598996113
beside,1,37,3.7881208416981114
your,1,848,-0.7303462472361377
mother,1,231,1.1458251659110037
lips,1,55,3.216214493802402
get,1,190,1.4277185989961134
coming,1,144,1.8276492058847489
come,1,597,-0.22401291393774367
few,1,142,1.847827087822379
older,1,23,4.474012251270048
claims,1,7,6.190219285269458
priority,1,1,8.997574207327062
