collocate,collocate_count,corpus_count,MI
cry,1,24,1.5699890215320924
man,9,521,0.29973696141705264
spoken,1,18,1.985026520810936
nor,1,36,0.985026520810936
until,1,24,1.5699890215320924
mr,2,502,-1.8165920316975235
spoke,1,27,1.4000640200897798
began,3,64,1.7399140229744046
low,1,57,0.3220615080885067
can,8,333,0.7755731551819863
tell,4,126,1.177671598753332
more,4,273,0.06219438133339592
plainly,1,7,3.347596600195644
than,9,316,1.021095775518458
has,11,316,1.3106023927134427
have,17,1061,0.19120542258882323
spent,3,43,2.3136492682723064
together,4,42,2.762634099474488
never,15,286,1.9019707810833775
hoped,2,11,3.6955199036159514
fervently,2,4,5.154951522253248
completely,1,6,3.5699890215320926
believing,1,2,5.154951522253248
perfection,1,16,2.1549515222532483
forgotten,1,26,1.4545118041121563
meaning,1,6,3.5699890215320926
would,7,613,-0.29743681937992894
submit,1,5,3.8330234273658856
played,1,20,1.833023427365886
if,14,631,0.6608102493283037
me,40,652,2.1281514629095333
dare,1,20,1.833023427365886
hope,1,106,-0.5729689323099507
reach,1,6,3.5699890215320926
temple,1,5,3.8330234273658856
look,5,149,1.2577110966784493
at,10,1193,-0.7434987105546171
do,15,485,1.140001180787277
mean,1,49,0.5402416781380401
reward,1,2,5.154951522253248
will,8,493,0.209507685875337
promise,2,22,2.695519903615951
for,30,1470,0.5402416781380401
sake,5,47,2.9222907654629733
love,28,215,3.2141135947213924
calculates,3,1,7.739914022974405
so,10,644,0.14596273902599385
nicely,3,2,6.739914022974405
fears,1,4,4.154951522253248
future,2,47,1.6003626705756109
yet,6,162,1.4000640200897798
trying,1,12,2.569989021532092
divine,3,9,4.569989021532092
right,1,79,-0.14882922592385442
deep,5,55,2.695519903615951
which,13,880,0.07403152686968108
cries,1,1,6.154951522253248
magnetic,1,1,6.154951522253248
power,1,62,0.2007552118663734
true,3,62,1.7857177125875294
answering,2,3,5.569989021532092
call,1,36,0.985026520810936
an,5,652,-0.8718485370904667
withhold,1,2,5.154951522253248
yourself,1,53,0.4270310676900493
from,2,522,-1.872954474316636
arms,1,26,1.4545118041121563
hold,1,18,1.985026520810936
ambitious,1,11,2.695519903615951
weigh,1,2,5.154951522253248
agitation,1,5,3.8330234273658856
sorrow,2,10,3.8330234273658856
yes,2,152,-0.09297599119033693
did,5,207,0.7833926596412856
beating,1,4,4.154951522253248
passionately,1,9,2.985026520810936
defy,1,10,2.833023427365886
rich,1,60,0.24806092664472998
dumb,1,2,5.154951522253248
idol,1,3,4.569989021532092
say,1,139,-0.9639895504702588
could,6,346,0.3052857953376801
deny,1,8,3.1549515222532487
sacrifice,5,22,4.017447998503314
things,4,131,1.1215285207157983
lifted,1,10,2.833023427365886
heavy,2,34,2.0674886810029087
lids,1,1,6.154951522253248
such,10,269,1.4054172545839867
fain,1,10,2.833023427365886
pleaded,1,15,2.24806092664473
who,4,521,-0.87018804002526
insolence,1,7,3.347596600195644
make,5,182,0.9690849769419146
eager,1,13,2.4545118041121565
crime,1,9,2.985026520810936
fall,8,26,4.4545118041121565
voice,1,44,0.6955199036159512
broken,2,39,1.8695493033910002
repaid,1,3,4.569989021532092
days,3,108,0.985026520810936
far,2,66,1.1105574028947949
away,2,136,0.06748868100290893
others,2,10,3.8330234273658856
lavished,1,3,4.569989021532092
upon,5,434,-0.2846716153038684
give,2,95,0.5850959139223006
folly,2,12,3.5699890215320926
marry,2,89,0.6792180912868507
grandmother,3,242,-0.17894921430018976
lord,2,241,-0.7579378139767131
maulevrier,3,800,-1.9039421668003198
well,6,178,1.264180592008007
ours,1,2,5.154951522253248
match,1,36,0.985026520810936
does,2,61,1.224214184690362
nobody,1,38,0.907024008809663
rank,2,30,2.24806092664473
ever,5,171,1.059027102254713
are,14,547,0.866909421518296
marriages,2,3,5.569989021532092
mere,3,23,3.216352066917392
exchange,2,8,4.154951522253248
barter,2,3,5.569989021532092
there,9,677,-0.07813549987943585
matches,1,10,2.833023427365886
often,1,28,1.3475966001956445
women,1,74,-0.05450184337570127
hearts,1,23,1.6313895661962357
may,2,133,0.09966908675205872
despairingly,1,3,4.569989021532092
loves,1,10,2.833023427365886
prove,1,5,3.8330234273658856
heartless,1,5,3.8330234273658856
world,5,256,0.47687961714061083
wealth,2,49,1.5402416781380401
better,6,132,1.6955199036159514
ah,4,24,3.5699890215320926
triumphed,1,1,6.154951522253248
girl,4,149,0.9357830017910869
reality,1,4,4.154951522253248
